,Unnamed: 0.1,Unnamed: 0,index,road,km,type,name,length,condition,lat,lon,model_type,geometry,FLOODCAT,CycloonCat
880,1087,1087,1050,N2,56.722,Box Culvert,SHIMELTALA BOX CULVERT,3.5,A,24.0419424588235,90.8507908529411,bridge,POINT (90.8507908529411 24.0419424588235),3,1
881,1088,1088,1051,N2,57.111,Box Culvert,CHARABAG BOX CULVERT,3.5,B,24.0427281904255,90.8544734826241,bridge,POINT (90.8544734826241 24.0427281904255),3,1
882,1089,1089,1052,N2,58.035,RCC Girder Bridge,Bridge Over Arial,241.61,C,24.0469163,90.8621389,bridge,POINT (90.8621389 24.0469163),3,1
883,1090,1090,1053,N2,58.112,RCC Girder Bridge,Bridge Over Arial,141.61,C,24.0473250375796,90.8627111031847,bridge,POINT (90.8627111031847 24.0473250375796),3,1
884,1091,1091,1054,N2,58.369,RCC Girder Bridge,Shibpur Bridge,40.6,B,24.0488598266666,90.86466112,bridge,POINT (90.86466112 24.0488598266666),3,1
885,1092,1092,1055,N2,58.574,Box Culvert,BARAICHA CULVERT,4.0,A,24.0499496980952,90.8662369438095,bridge,POINT (90.8662369438095 24.0499496980952),3,1
886,1093,1093,1056,N2,59.51,RCC Girder Bridge,KHAMACHOR BRIDGE,37.9,A,24.0514739136986,90.8748203075342,bridge,POINT (90.8748203075342 24.0514739136986),3,1
887,1094,1094,1057,N2,59.982,Box Culvert,CURMARA CULVERT,7.3,A,24.0515123332524,90.8794649810679,bridge,POINT (90.8794649810679 24.0515123332524),3,1
888,1095,1095,1058,N2,60.726,Box Culvert,DARIKANDI CULVERT,7.3,A,24.051945936,90.8867556359999,bridge,POINT (90.8867556359999 24.051945936),3,1
889,1096,1096,1059,N2,62.036,RCC Girder Bridge,NOYA KANDI,11.8,A,24.0529865382022,90.8995070612359,bridge,POINT (90.8995070612359 24.0529865382022),3,1
890,1097,1097,1060,N2,62.515,RCC Girder Bridge,PATILA DUA BRIDGE,11.5,B,24.0533500728089,90.9042270932584,bridge,POINT (90.9042270932584 24.0533500728089),3,1
891,1098,1098,1061,N2,63.836,Box Culvert,NARAYERPUR CULVERT,4.0,A,24.0543720039603,90.9171551633663,bridge,POINT (90.9171551633663 24.0543720039603),3,1
892,1099,1099,1062,N2,64.333,RCC Girder Bridge,Narayanpur Bridge,25.392589285714283,A,24.0547692461538,90.9219844076923,bridge,POINT (90.9219844076923 24.0547692461538),3,1
893,1100,1100,1063,N2,66.197,Box Culvert,MUNDABAD BOX CULVERT,3.6,A,24.0560775943396,90.9403576433962,bridge,POINT (90.9403576433962 24.0560775943396),0,1
894,1101,1101,1064,N2,66.846,RCC Girder Bridge,Mahmudabad Bridge,15.85,A,24.0566190626297,90.9466630574394,bridge,POINT (90.9466630574394 24.0566190626297),0,1
895,1102,1102,1065,N2,67.151,Box Culvert,MANDABUS -3 BOX CULVERT,4.0,A,24.05680001,90.94963869,bridge,POINT (90.94963869 24.05680001),0,1
896,1103,1103,1066,N2,67.87,Box Culvert,mundubus 5 boxculvert,7.3,B,24.0571261871186,90.9566094040678,bridge,POINT (90.9566094040678 24.0571261871186),0,1
897,1104,1104,1067,N2,68.42,PC Girder Bridge,OLD BRAMMAPULRA,428.91,C,24.0575284209302,90.9618464976744,bridge,POINT (90.9618464976744 24.0575284209302),0,1
898,1105,1105,1068,N2,69.212,Box Culvert,JAKANNATHPUR,4.0,A,24.0570292230769,90.9696097102564,bridge,POINT (90.9696097102564 24.0570292230769),0,1
899,1106,1106,1069,N2,69.279,Box Culvert,RASHOMPUR,6.4,B,24.0569460077753,90.9702615688984,bridge,POINT (90.9702615688984 24.0569460077753),0,1
900,1107,1107,1070,N2,69.285,RCC Girder Bridge,laxmipur brige,25.5,A,24.0569370090712,90.9703191637149,bridge,POINT (90.9703191637149 24.0569370090712),0,1
901,1108,1108,1071,N2,69.416,Box Culvert,LAXMEPUR CULVERT,4.0,A,24.056740537365,90.9715766505399,bridge,POINT (90.9715766505399 24.056740537365),0,1
902,1109,1109,1072,N2,69.766,Slab Culvert,KOMOLPUR CULVERT (1,6.0,C,24.0562322813186,90.9749282241758,bridge,POINT (90.9749282241758 24.0562322813186),0,1
903,1110,1110,1073,N2,69.855,Slab Culvert,KAMOLAPUR CULVERT,6.0,A,24.0561301760797,90.9758210810631,bridge,POINT (90.9758210810631 24.0561301760797),0,1
904,1111,1111,1074,N2,71.603,Slab Culvert,NEAR BHAIRAB SLAB CULVERT,14.0,A,24.0510367472222,90.9899559638888,bridge,POINT (90.9899559638888 24.0510367472222),0,1
905,1112,1112,1075,N2,71.834,PC Box,Bhairab Bridge,924.0,A,24.0487508700361,90.9917788393501,bridge,POINT (90.9917788393501 24.0487508700361),0,1
906,1113,1113,1076,N2,73.429,Box Culvert,BHAIROB SIDE CULVERT,3.0,A,24.0389204749999,91.002856945,bridge,POINT (91.002856945 24.0389204749999),0,1
907,1114,1114,1077,N2,73.439,Box Culvert,BHAIRAB END SIDE CULVERT,3.0,A,24.03890138125,91.00294548875,bridge,POINT (91.00294548875 24.03890138125),0,1
908,1115,1115,1078,N2,73.94,Box Culvert,SONARAMPUR,3.1,B,24.0372837831325,91.0073885975903,bridge,POINT (91.0073885975903 24.0372837831325),0,1
909,1116,1116,1079,N2,73.982,Box Culvert,SONARAMPUR,3.35,A,24.0371713445783,91.0078243349397,bridge,POINT (91.0078243349397 24.0371713445783),0,1
910,1117,1117,1080,N2,74.642,Box Culvert,SONAROMPUR,6.1,A,24.0361734756457,91.0141653302583,bridge,POINT (91.0141653302583 24.0361734756457),0,1
911,1118,1118,1081,N2,74.915,Box Culvert,SONARAMPUR CULVERT,3.1,C,24.036609297318,91.0167899586206,bridge,POINT (91.0167899586206 24.036609297318),0,1
912,1119,1119,1082,N2,75.172,Box Culvert,SUNARAMPUR CULVERT,3.15,C,24.0370228044673,91.0192405388316,bridge,POINT (91.0192405388316 24.0370228044673),6,1
913,1120,1120,1083,N2,75.778,RCC Girder Bridge,SUNARAMPUR BRIGE,79.75,D,24.0381318831325,91.0249768686747,bridge,POINT (91.0249768686747 24.0381318831325),6,1
914,1121,1121,1084,N2,76.203,Box Culvert,SUNSRAMPUR CULVERT,3.15,A,24.0387242460365,91.0283545969512,bridge,POINT (91.0283545969512 24.0387242460365),6,1
915,1122,1122,1085,N2,76.969,Box Culvert,SOHAGPUR 1,6.1,A,24.0389837051829,91.029738534756,bridge,POINT (91.029738534756 24.0389837051829),6,1
916,1123,1123,1086,N2,77.239,Box Culvert,SOHAGPUR 2,12.5,A,24.0393066780869,91.0313271862608,bridge,POINT (91.0313271862608 24.0393066780869),6,1
917,1124,1124,1087,N2,78.332,Box Culvert,KAMORA,12.3,A,24.0413173178723,91.0418025459574,bridge,POINT (91.0418025459574 24.0413173178723),6,1
918,1125,1125,1088,N2,79.33,Box Culvert,KHARIALA 2,3.1,A,24.0429516049676,91.0514490347732,bridge,POINT (91.0514490347732 24.0429516049676),6,1
919,1126,1126,1089,N2,79.928,Box Culvert,KHARIALA -1 BOX CULVERT,12.57,A,24.0436153462203,91.0572613235421,bridge,POINT (91.0572613235421 24.0436153462203),6,1
920,1127,1127,1090,N2,79.95,Box Culvert,DOLOPARA CULVERT,3.0,A,24.0436397647948,91.0574751535637,bridge,POINT (91.0574751535637 24.0436397647948),6,1
921,1128,1128,1091,N2,81.004,Box Culvert,BATHTOLA-2 BOX CULVERT,9.5,A,24.0448417137254,91.0678533509803,bridge,POINT (91.0678533509803 24.0448417137254),6,1
922,1129,1129,1092,N2,81.413,Box Culvert,BETHTOLA BOX CULVERT,6.1,A,24.0453431709459,91.0717645204391,bridge,POINT (91.0717645204391 24.0453431709459),6,1
923,1130,1130,1093,N2,82.991,Box Culvert,MALIHATA BOX CULVERT,4.5,B,24.0472281396954,91.0871321797969,bridge,POINT (91.0871321797969 24.0472281396954),6,1
924,1131,1131,1094,N2,83.47,Box Culvert,MALIHATA BOX CULVERT,9.3,A,24.0477840564013,91.0917317660899,bridge,POINT (91.0917317660899 24.0477840564013),6,1
925,1132,1132,1095,N2,84.419,Box Culvert,KUTTAPARCA CULVERT,3.6,A,24.0488999558947,91.101047168,bridge,POINT (91.101047168 24.0488999558947),6,1
926,1133,1133,1096,N2,86.364,RCC Girder Bridge,Kuttu para Bridge,22.96,C,24.0569775626666,91.1150526926666,bridge,POINT (91.1150526926666 24.0569775626666),0,1
927,1134,1134,1097,N2,87.365,Box Culvert,GURAICHARI,3.0,A,24.0577411621212,91.1240952818181,bridge,POINT (91.1240952818181 24.0577411621212),6,1
928,1135,1135,1098,N2,88.342,RCC Girder Bridge,Khalkata Bridge,22.95,C,24.0564689616685,91.1335655494926,bridge,POINT (91.1335655494926 24.0564689616685),6,1
929,1136,1136,1099,N2,89.1,RCC Bridge,Raboa Bridge,17.5,A,24.0555222130637,91.1409459727838,bridge,POINT (91.1409459727838 24.0555222130637),6,1
930,1137,1137,1100,N2,89.64,RCC Girder Bridge,Bari vara Bridge,43.88,C,24.0548028893491,91.1461905260355,bridge,POINT (91.1461905260355 24.0548028893491),6,1
931,1138,1138,1101,N2,90.552,Box Culvert,BARIUSE BOX CULVERT,4.1,B,24.0537436912932,91.1550920076824,bridge,POINT (91.1550920076824 24.0537436912932),6,1
932,1139,1139,1102,N2,91.246,RCC Girder Bridge,Shabaj Pur Bridge,42.65,C,24.0529286690161,91.1618387292217,bridge,POINT (91.1618387292217 24.0529286690161),6,1
933,1140,1140,1103,N2,91.756,Box Culvert,BARURA BOX CULVERT,12.0,A,24.0523182005917,91.166790652071,bridge,POINT (91.166790652071 24.0523182005917),6,1
934,1141,1141,1104,N2,91.768,Box Culvert,SHAHA BAZAR BOX CULVERT,10.45,A,24.0523004491124,91.1669109218934,bridge,POINT (91.1669109218934 24.0523004491124),6,1
935,1142,1142,1105,N2,92.673,RCC Girder Bridge,Titas Bridge,202.55,C,24.0490325114685,91.1748803058741,bridge,POINT (91.1748803058741 24.0490325114685),6,1
936,1143,1143,1106,N2,93.299,RCC Girder Bridge,RAZA BARIA RCC GIDER BRIDGE,26.2,C,24.0444605850241,91.1772486309178,bridge,POINT (91.1772486309178 24.0444605850241),6,1
937,1144,1144,1107,N2,94.284,Box Culvert,RAZABAZAR BOX CULVERT,4.0,C,24.0427906760598,91.1858224356608,bridge,POINT (91.1858224356608 24.0427906760598),0,1
938,1145,1145,1108,N2,95.285,Box Culvert,BOE SHASY BOX CULVERT,10.4,A,24.0429401919598,91.1957517562814,bridge,POINT (91.1957517562814 24.0429401919598),6,1
939,1146,1146,1109,N2,95.774,Box Culvert,DABISOR BOX CULVERT,10.4,A,24.0430772680412,91.200538271134,bridge,POINT (91.200538271134 24.0430772680412),6,1
940,1147,1147,1110,N2,96.192,PC Girder Bridge,Rampur Bridge,64.61,C,24.0429702404358,91.2045500397094,bridge,POINT (91.2045500397094 24.0429702404358),6,1
941,1148,1148,1111,N2,96.853,RCC Girder Bridge,Rampur Bridge-2,35.01,B,24.0407262413333,91.2101575271111,bridge,POINT (91.2101575271111 24.0407262413333),0,1
942,1149,1149,1112,N2,97.263,RCC Girder Bridge,Khilsima Bridge,27.03,C,24.0419719,91.2138333,bridge,POINT (91.2138333 24.0419719),6,1
943,1150,1150,1113,N2,97.668,RCC Girder Bridge,KHALISHIMA BRIDGE,26.0,A,24.043172678511,91.2176082783418,bridge,POINT (91.2176082783418 24.043172678511),6,1
944,1151,1151,1114,N2,97.696,Box Culvert,CHANDURA BOX CULVERT,4.0,A,24.0432555888324,91.2178701375634,bridge,POINT (91.2178701375634 24.0432555888324),6,1
945,1152,1152,1115,N2,100.04,PC Girder Bridge,Lohor Bridge,64.58,A,24.0498387163339,91.2390337290381,bridge,POINT (91.2390337290381 24.0498387163339),2,1
946,1153,1153,1116,N2,101.004,Box Culvert,BULUNTI 2 BOX CULVERT,4.0,A,24.057338552505,91.2438914899799,bridge,POINT (91.2438914899799 24.057338552505),2,1
947,1154,1154,1117,N2,102.341,Box Culvert,BURUNDI (3 BOX CULVERT,9.3,A,24.065947923225,91.2530700166065,bridge,POINT (91.2530700166065 24.065947923225),2,1
948,1155,1155,1118,N2,102.843,Box Culvert,SHASHI BOX CULVERT,3.5,B,24.0691040355029,91.256625424852,bridge,POINT (91.256625424852 24.0691040355029),2,1
949,1156,1156,1119,N2,103.374,Box Culvert,ISKMPUR BOX CULVERT,12.3,A,24.072462410775,91.2603098812854,bridge,POINT (91.2603098812854 24.072462410775),2,1
950,1157,1157,1120,N2,104.217,Box Culvert,BILPASA CULVERT,9.0,A,24.0778696446351,91.2661291399141,bridge,POINT (91.2661291399141 24.0778696446351),2,1
951,1158,1158,1121,N2,105.474,Box Culvert,AMTOLI CULVERT,3.5,A,24.0822501969473,91.2762214315789,bridge,POINT (91.2762214315789 24.0822501969473),2,1
952,1159,1159,1122,N2,105.983,Box Culvert,ARINAGAR CULVERT,4.0,A,24.0830965810989,91.2807562536263,bridge,POINT (91.2807562536263 24.0830965810989),2,1
953,1160,1160,1123,N2,106.396,Box Culvert,KHATABARI CULVERT,10.3,A,24.0852408324582,91.2840123147971,bridge,POINT (91.2840123147971 24.0852408324582),2,1
954,1161,1161,1124,N2,107.235,RCC Girder Bridge,Madhab pur Bridge,68.09,C,24.0909137298145,91.2885035489301,bridge,POINT (91.2885035489301 24.0909137298145),2,1
955,1162,1162,1125,N2,107.981,Box Culvert,KODHMADAB PUR,3.0,A,24.0972482904109,91.2911522986301,bridge,POINT (91.2911522986301 24.0972482904109),2,1
956,1163,1163,1126,N2,109.038,PC Girder Bridge,MADABPUR (KACHARI,19.4,C,24.1042590088531,91.2979448987927,bridge,POINT (91.2979448987927 24.1042590088531),4,1
957,1164,1164,1127,N2,109.8,RCC Girder Bridge,MIRNAGAR R C C G BRIDGE,37.2,C,24.1097965209979,91.3024099465696,bridge,POINT (91.3024099465696 24.1097965209979),4,1
958,1165,1165,1128,N2,111.047,Box Culvert,HARIA BOX CULVERT,4.0,A,24.1178998672727,91.310849880808,bridge,POINT (91.310849880808 24.1178998672727),4,1
959,1166,1166,1129,N2,111.979,PC Girder Bridge,UNDHIURA P C G BRIDGE,30.0,B,24.1243593059382,91.3167782581947,bridge,POINT (91.3167782581947 24.1243593059382),4,1
960,1167,1167,1130,N2,113.087,PC Girder Bridge,DOKHIN BEDHOSA,25.0,B,24.1327827852207,91.3222117568138,bridge,POINT (91.3222117568138 24.1327827852207),4,1
961,1168,1168,1131,N2,113.846,PC Girder Bridge,Begura -2 Bridge,40.75,A,24.1391103339955,91.3250301847682,bridge,POINT (91.3250301847682 24.1391103339955),4,1
962,1169,1169,1132,N2,114.909,PC Girder Bridge,BEGURGA 1 PC GIRDER BRIDGE,22.8,A,24.1440329295154,91.3335726396475,bridge,POINT (91.3335726396475 24.1440329295154),4,1
963,1170,1170,1133,N2,115.81,Box Culvert,WORLDKOAL CULVERT,2.0,B,24.1463656258358,91.3420528395136,bridge,POINT (91.3420528395136 24.1463656258358),4,1
964,1171,1171,1134,N2,116.018,Box Culvert,JAGADISHPUR,2.0,A,24.1468901205607,91.3440217214953,bridge,POINT (91.3440217214953 24.1468901205607),4,1
965,1172,1172,1135,N2,116.219,Box Culvert,JAGADISHPUR,10.6,A,24.1475431932926,91.3458216457317,bridge,POINT (91.3458216457317 24.1475431932926),4,1
966,1173,1173,1136,N2,116.61,Box Culvert,JAGADISPUR 3 BOX CULVERT,2.0,C,24.1504398675958,91.3476775494773,bridge,POINT (91.3476775494773 24.1504398675958),4,1
967,1174,1174,1137,N2,117.086,Box Culvert,JAGADISHPUR 2 BOX CULVERT,4.25,A,24.1545094189265,91.3487842322033,bridge,POINT (91.3487842322033 24.1545094189265),4,1
968,1175,1175,1138,N2,117.284,Box Culvert,JOGIDISH PUR CULVERT,10.6,A,24.1562806240113,91.348830879661,bridge,POINT (91.348830879661 24.1562806240113),4,1
969,1176,1176,1139,N2,117.54,Box Culvert,BELGOR CULVERT,2.0,A,24.158845592638,91.3489047233128,bridge,POINT (91.3489047233128 24.158845592638),4,1
970,1177,1177,1140,N2,117.771,Box Culvert,BELGOR BOX CULVERT,9.0,A,24.1607536901023,91.3489536829351,bridge,POINT (91.3489536829351 24.1607536901023),4,1
971,1178,1178,1141,N2,117.99,Box Culvert,NARONPUR CULVERT,7.2,A,24.1626046967032,91.3490109626373,bridge,POINT (91.3490109626373 24.1626046967032),4,1
972,1179,1179,1142,N2,118.335,Box Culvert,NARAONPUR CULVERT,8.2,A,24.1656872448275,91.3490274,bridge,POINT (91.3490274 24.1656872448275),4,1
973,1180,1180,1143,N2,118.497,Box Culvert,NANAR KHOLA CULVERT,6.4,B,24.1671222482758,91.3490274,bridge,POINT (91.3490274 24.1671222482758),4,1
974,1181,1181,1144,N2,118.798,Box Culvert,ITAKHOLA BOX CULVERT,3.1,A,24.1698043993902,91.3490274,bridge,POINT (91.3490274 24.1698043993902),4,1
975,1182,1182,1145,N2,119.035,Box Culvert,ITAKHOLA CULVERT,4.2,A,24.1720276505154,91.3490552,bridge,POINT (91.3490552 24.1720276505154),4,1
976,1183,1183,1146,N2,119.505,Box Culvert,BANGADOBA,1.6,A,24.1762611963597,91.3493166873661,bridge,POINT (91.3493166873661 24.1762611963597),4,1
977,1184,1184,1147,N2,120.199,Box Culvert,BANGADOBA BOX CULVERT,17.12,A,24.1824936827999,91.3501544568,bridge,POINT (91.3501544568 24.1824936827999),4,1
978,1185,1185,1148,N2,120.851,Box Culvert,KAROLA,5.32,A,24.188343818,91.350516708,bridge,POINT (91.350516708 24.188343818),4,1
979,1186,1186,1149,N2,121.195,Box Culvert,PATONPUR,6.22,A,24.1914097549132,91.3505278,bridge,POINT (91.3505278 24.1914097549132),4,1
980,1187,1187,1150,N2,121.686,Box Culvert,RATONPUR BOX CULVERT,3.5,A,24.1957657783783,91.3507017061425,bridge,POINT (91.3507017061425 24.1957657783783),4,1
981,1188,1188,1151,N2,122.114,Box Culvert,NOWA PARA BOX CULVERT,7.8,A,24.1995860414918,91.3511658801864,bridge,POINT (91.3511658801864 24.1995860414918),4,1
982,1189,1189,1152,N2,122.326,Box Culvert,NOWA PARA,2.0,A,24.2014256480186,91.3514541310023,bridge,POINT (91.3514541310023 24.2014256480186),4,1
983,1190,1190,1153,N2,122.788,Box Culvert,NOWAPARA BOX CULVERT,4.3,A,24.2054472164516,91.3525778725806,bridge,POINT (91.3525778725806 24.2054472164516),4,1
984,1191,1191,1154,N2,122.934,Box Culvert,NOWA PARA BOX CULVERT,2.15,A,24.2066638674193,91.3531927209677,bridge,POINT (91.3531927209677 24.2066638674193),4,1
985,1192,1192,1155,N2,123.191,PC Girder Bridge,Shapur Bridge,29.5,A,24.2085601744827,91.3544752496551,bridge,POINT (91.3544752496551 24.2085601744827),4,1
986,1193,1193,1156,N2,123.654,Box Culvert,SAHAPUR BOX CULVERT,3.3,A,24.2120458313539,91.3569636109263,bridge,POINT (91.3569636109263 24.2120458313539),4,1
987,1194,1194,1157,N2,124.304,Box Culvert,HORITOLA BOX CULVERT,6.3,A,24.2166045893846,91.3608968426153,bridge,POINT (91.3608968426153 24.2166045893846),4,1
988,1195,1195,1158,N2,124.46,Box Culvert,HARITALA 2 BOX CULVERT,4.3,A,24.2176577813846,91.3618835066153,bridge,POINT (91.3618835066153 24.2176577813846),4,1
989,1196,1196,1159,N2,124.638,Box Culvert,HORI TOLA BOX CULVERT,6.6,A,24.2188854253164,91.3629662360759,bridge,POINT (91.3629662360759 24.2188854253164),4,1
990,1197,1197,1160,N2,124.856,Box Culvert,HORITALA BOX CULVERT,5.3,A,24.2206161977528,91.3639615960674,bridge,POINT (91.3639615960674 24.2206161977528),4,1
991,1198,1198,1161,N2,125.141,Box Culvert,SHIBPUR BOX CULVERT,8.1,A,24.223148515736,91.3647176883248,bridge,POINT (91.3647176883248 24.223148515736),4,1
992,1199,1199,1162,N2,125.593,Box Culvert,SHIBPUR BOX CULVERT,2.0,A,24.2270687986636,91.3652380040089,bridge,POINT (91.3652380040089 24.2270687986636),4,1
993,1200,1200,1163,N2,125.657,Box Culvert,SHIBPUR BOX CULVERT,6.6,A,24.227627081069,91.3655151567928,bridge,POINT (91.3655151567928 24.227627081069),4,1
994,1201,1201,1164,N2,125.78,Box Culvert,SHIBPUR BOX CULVERT,4.3,A,24.2287000300668,91.3660478097995,bridge,POINT (91.3660478097995 24.2287000300668),4,1
995,1202,1202,1165,N2,126.21,Box Culvert,SHIBPUR BOX CULVERT,2.0,A,24.2324161,91.3672956666666,bridge,POINT (91.3672956666666 24.2324161),4,1
996,1203,1203,1166,N2,126.317,Box Culvert,SOUDURP 2,1.5,A,24.2333514895104,91.3675381501165,bridge,POINT (91.3675381501165 24.2333514895104),4,1
997,1204,1204,1167,N2,126.772,Box Culvert,RIAZNAZAR BOX CULVERT,1.5,A,24.2373891878612,91.3683910708092,bridge,POINT (91.3683910708092 24.2373891878612),4,1
998,1205,1205,1168,N2,127.076,Box Culvert,RIAZ NAGAR BOX CULVERT,1.5,A,24.240104416129,91.3690145280397,bridge,POINT (91.3690145280397 24.240104416129),4,1
999,1206,1206,1169,N2,127.691,Box Culvert,TAJPUR BOX CULVERT,6.6,A,24.2453919661129,91.370552332392,bridge,POINT (91.370552332392 24.2453919661129),4,1
1000,1207,1207,1170,N2,128.04,Box Culvert,JAJPUR BOX CULVERT,1.5,A,24.2483684288571,91.3715551882857,bridge,POINT (91.3715551882857 24.2483684288571),4,1
1001,1208,1208,1171,N2,128.37,Box Culvert,TAJPUR BOX CULVERT,3.3,A,24.2510285976119,91.3728521116417,bridge,POINT (91.3728521116417 24.2510285976119),4,1
1002,1209,1209,1172,N2,128.753,Box Culvert,BAKHARNAGAR BOX CULVERT,3.3,A,24.2539687209876,91.3747529907407,bridge,POINT (91.3747529907407 24.2539687209876),4,1
1003,1210,1210,1173,N2,129.103,Box Culvert,CHARA BOX CULVERT,1.5,A,24.2565296885386,91.376727700573,bridge,POINT (91.376727700573 24.2565296885386),4,1
1004,1211,1211,1174,N2,129.405,Box Culvert,CHARA BOX CULVERT,4.3,A,24.2588610764705,91.3782461,bridge,POINT (91.3782461 24.2588610764705),0,1
1005,1212,1212,1175,N2,129.546,Box Culvert,CHARA BOX CULVERT,3.0,A,24.2599490343137,91.3788860833333,bridge,POINT (91.3788860833333 24.2599490343137),0,1
1006,1213,1213,1176,N2,129.985,Box Culvert,GORIPUR BOX CULVERT,4.2,B,24.2634051199999,91.3809022189091,bridge,POINT (91.3809022189091 24.2634051199999),0,1
1007,1214,1214,1177,N2,130.23,Box Culvert,GORIPUR BOX CULVERT,2.6,B,24.26536022,91.3820406225454,bridge,POINT (91.3820406225454 24.26536022),0,1
1008,1215,1215,1178,N2,130.641,Box Culvert,OLIPUR BOX CULVERT,2.0,A,24.2686782376782,91.3837600983706,bridge,POINT (91.3837600983706 24.2686782376782),0,1
1009,1216,1216,1179,N2,131.468,Box Culvert,LEVEL CROSING BOX CULVERT,4.3,A,24.2711294189003,91.3898493161512,bridge,POINT (91.3898493161512 24.2711294189003),0,1
1010,1217,1217,1180,N2,131.547,Box Culvert,OLIPUR BOX CULVERT,1.7,A,24.2710992577319,91.3905732520618,bridge,POINT (91.3905732520618 24.2710992577319),0,1
1011,1218,1218,1181,N2,131.767,Box Culvert,SHARALDI BOX CULVERT,2.0,A,24.271147972807,91.3925544780701,bridge,POINT (91.3925544780701 24.271147972807),0,1
1012,1219,1219,1182,N2,132.792,PC Girder Bridge,Shutan Bazar Bridge,83.3,A,24.2751897880083,91.401614395099,bridge,POINT (91.401614395099 24.2751897880083),4,1
1013,1220,1220,1183,N2,133.252,Box Culvert,SATANKONADI BRIDGE,2.6,A,24.2773317548387,91.4055143225806,bridge,POINT (91.4055143225806 24.2773317548387),4,1
1014,1221,1221,1184,N2,133.439,Box Culvert,SATANKANADI,2.6,A,24.2780997618279,91.4070782357526,bridge,POINT (91.4070782357526 24.2780997618279),4,1
1015,1222,1222,1185,N2,133.659,Box Culvert,NURPUR,2.5,A,24.279101528934,91.4088715715736,bridge,POINT (91.4088715715736 24.279101528934),4,1
1016,1223,1223,1186,N2,134.422,Box Culvert,NURPUR CULVERT,2.6,A,24.2814709744868,91.4156858947214,bridge,POINT (91.4156858947214 24.2814709744868),4,1
1017,1224,1224,1187,N2,134.957,Box Culvert,N ASHUTPUR,4.2,A,24.2821628568181,91.4208976749999,bridge,POINT (91.4208976749999 24.2821628568181),4,1
